2019;Advanced economies;08.91;4;Mining of chemical and fertiliser minerals;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;08.92;4;Extraction of peat;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;08.93;4;Extraction of salt;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;08.99;4;Other mining and quarrying n.e.c.;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;09;2;Mining support service activities;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;09.1;3;Support activities for petroleum and natural gas extraction;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;09.10;4;Support activities for petroleum and natural gas extraction;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;09.9;3;Support activities for other mining and quarrying;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;09.90;4;Support activities for other mining and quarrying;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;C;1;Manufacturing;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;Not available;Not available;Not available
2019;Advanced economies;10;2;Manufacture of food products;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.1;3;Processing and preserving of meat and production of meat products;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;10.11;4;Processing and preserving of meat;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
