Código Altamira;Short Name;Código Sigom;Nome;Report Ref;Tipo;Data;Tipo Operativa;Lei Aplicavel;
8021765055;MDB6;02533;MOMEL-COMERCIO DE ARTIGOS SANITARIOS E REGA,S.A.;CQ_BSP_MDB6;Contrato Quadro;09-05-2005;Derivados;PRT;
8022864247;BCEF;02542;ADEGA COOPERATIVA FAVAIOS;CQ_BSP_BCEF;Contrato Quadro;24-05-2005;Derivados;PRT;
8020839251;REER;02547;ROLEAR-AUTOMATIZACOES ESTUDOS E REPRESENTACOES S.A.;CQ_BSP_REER;Contrato Quadro;13-07-2005;Derivados;PRT;
8009376710;NDPC;02548;MAISA-SOC.CONST.CIVIL,LDA;CQ_BSP_NDPC;Contrato Quadro;08-06-2005;Derivados;PRT;
;AEA3;02553;AUTORODOVIA-PECAS E ACESSORIOS,LDA;CQ_BSP_AEA3;Contrato Quadro;08-06-2005;Derivados;PRT;
7400097302;APIV;02554;ANIBAL PINTO INACIO LDA;CQ_BSP_APIV;Contrato Quadro;07-06-2005;Derivados;PRT;
2101049462;DPIM;02562;DPI DECAPAGEM E PINTURAS INDUSTRIAIS, LDA;CQ_BSP_DPIM;Contrato Quadro;04-07-2005;Derivados;PRT;
9000669734;TSTQ;02563;SETCOM SGPS, SA;CQ_BSP_TSTQ;Contrato Quadro;07-07-2005;Derivados;PRT;
1700141662;CED5;02570;CONVERFLEX - TRANSFORMACAO E COMERCIO DE EMBALAGENS, LDA;CQ_BSP_CED5;Contrato Quadro;04-07-2005;Derivados;PRT;
8002360719;SFME;02571;SOFAMOVEL-SOCIEDADE DE FABRICACAO DE MOVEIS E MADEIRA LDA;CQ_BSP_SFME;Contrato Quadro;18-05-2005;Derivados;PRT;
2521007519;AECH;02572;ABER HYDRAULICS, S.A.;CQ_BSP_AECH;Contrato Quadro;08-06-2005;Derivados;PRT;
8046490933;DSGM;02573;CONSTRUCOES SO DO MINHO- EMPREENDIMENTOS IMOB. LDA.;CQ_BSP_DSGM;Contrato Quadro;28-06-2005;Derivados;PRT;
8029786059;FMGA;02574;FARMI REPARACOES LDA;CQ_BSP_FMGA;Contrato Quadro;08-06-2005;Derivados;PRT;
8025832051;TEGC;02575;TRANSGRANITOS-MARMORES GRANIT.A.TAMEGA,LDA;CQ_BSP_TEGC;Contrato Quadro;06-06-2005;Derivados;PRT;
6220009774;UUET;02578;URTURLAGOS - EMPREENDIMENTOS URBANOS E TURISTICOS,LDA;CQ_BSP_UUET;Contrato Quadro;03-08-2005;Derivados;PRT;
8000402358;TERU;02580;DOGEL UNIPESSOAL LDA;CQ_BSP_TERU;Contrato Quadro;20-05-2005;Derivados;PRT;
5100267006;TDPF;02581;TODOPAPEL COMERCIO DE PAPEL UNIPESSOAL LDA;CQ_BSP_TDPF;Contrato Quadro;20-05-2005;Derivados;PRT;
9002582706;SCUP;02582;SUCESUL CONSTRUCOES LDA;CQ_BSP_SCUP;Contrato Quadro;01-08-2006;Derivados;PRT;
1700121430;BMMI;02585;ALL2IT - INFOCOMUNICACOES S.A.;CQ_BSP_BMMI;Contrato Quadro;08-06-2005;Derivados;PRT;
8007260454;SGAD;02588;SGAL - SOCIEDADE GESTORA ALTA DE LISBOA S.A.;CQ_BSP_SGAD;Contrato Quadro;24-05-2005;Derivados;PRT;
8044133766;JCIB;02590;J. BRITO & COSTA-SOCIEDADE IMOBILIARIA LDA;CQ_BSP_JCIB;Contrato Quadro;28-07-2005;Derivados;PRT;
8024545224;MGEE;02591;ZAGAS S.A;CQ_BSP_MGEE;Contrato Quadro;25-05-2005;Derivados;PRT;
8040618811;BRPA;02595;BARATA & RAMILO S.A.;CQ_BSP_BRPA;Contrato Quadro;31-03-2015;Derivados;PRT;
7400047930;LHET;02599;LENA HOTEIS E TURISMO, SGPS, SA;CQ_BSP_LHET;Contrato Quadro;13-01-2006;Derivados;PRT;
9002104691;ECEW;02602;ENQUADRA - CONSTRUCAO,COMPRA E VENDA DE IMOVEIS LDA;CQ_BSP_ECEW;Contrato Quadro;04-07-2005;Derivados;PRT;
8000090520;REBE;02603;REBEL-REP.EQ.BRITAN.ENGENHARIA,LDA;CQ_BSP_REBE;Contrato Quadro;14-07-2005;Derivados;PRT;
9002643404;ECVA;02605;ECOVOUGA - EMPRESA DE CONSTRUCOES DO VOUGA LDA;CQ_BSP_ECVA;Contrato Quadro;04-07-2005;Derivados;PRT;
7400007717;MNIN;02607;ALERT LIFE SCIENCES COMPUTING S.A.;CQ_BSP_MNIN;Contrato Quadro;04-07-2005;Derivados;PRT;
9000674186;SILU;02609;SUB TOTAL MAQUINAS EQUIPAMENTOS INFORMATICA,LDA;CQ_BSP_SILU;Contrato Quadro;24-06-2005;Derivados;PRT;
8046414697;PECP;02610;PROJCFI - FORMACAO E CONSULTORIA PROFISSIONAL, LDA.;CQ_BSP_PECP;Contrato Quadro;03-06-2005;Derivados;PRT;
2581000375;ETA1;02611;ESTAMPARIA TEXTIL ADALBERTO PINTO SILVA,SA;CQ_BSP_ETA1;Contrato Quadro;17-01-2002;Derivados;PRT;
3543;CHVD;02612;A. MOREIRA DIAS, LDA;CQ_BSP_CHVD;Contrato Quadro;27-09-2005;Derivados;PRT;
2101242442;PDLX;02616;PRAIA DE LOBOS - EMPREENDIMENTOS TURISTICOS, S.A.;CQ_BSP_PDLX;Contrato Quadro;15-07-2005;Derivados;PRT;
9002683748;AATJ;02619;AROUCONSTROI - ENGENHARIA E CONSTRUCOES SA;CQ_BSP_AATJ;Contrato Quadro;14-07-2005;Derivados;PRT;
6221006277;MEAF;02624;MT-INSTALACOES TECNICAS SA;CQ_BSP_MEAF;Contrato Quadro;03-06-2005;Derivados;PRT;
9000815195;FCAM;02625;FARCIMAR- SOLUCOES EM PRE-FABRICADOS DE BETAO,S.A.;CQ_BSP_FCAM;Contrato Quadro;14-07-2005;Derivados;PRT;
8007375271;TET2;02635;HAEGERTEC- TELECOMUNICACOES E ELECTRONICA S.A.;CQ_BSP_TET2;Contrato Quadro;15-11-2005;Derivados;PRT;
9000661590;JSFA;02637;J. ANTONIO DA SILVA, LDA.;CQ_BSP_JSFA;Contrato Quadro;28-07-2005;Derivados;PRT;
8029849501;VGIA;02658;VIMIBRITA SOC EXPLORACAO GRANITOS SA;CQ_BSP_VGIA;Contrato Quadro;05-08-2005;Derivados;PRT;
1700214900;SIIO;02659;SINOP IMOBILIARIA S.A.;CQ_BSP_SIIO;Contrato Quadro;05-08-2005;Derivados;PRT;
8008962171;CJFC;02661;CARLOS JOSE FERNANDES & COMPANHIA LDA;CQ_BSP_CJFC;Contrato Quadro;15-07-2005;Derivados;PRT;
8009256181;CTMI;02664;JOSE MARIA SOUSA TEIXEIRA & FILHOS, LDA;CQ_BSP_CTMI;Contrato Quadro;23-06-2005;Derivados;PRT;
9002158350;GUUU;02665;GUEDOL-ENGENHARIA SA;CQ_BSP_GUUU;Contrato Quadro;27-07-2005;Derivados;PRT;
9002640535;UCRQ;02668;URBIMOR - CONSTRUCOES, LDA;CQ_BSP_UCRQ;Contrato Quadro;21-06-2005;Derivados;PRT;
8023499127;MVBL;02669;BILTEC - SOCIEDADE DE CONSTRUCOES LDA;CQ_BSP_MVBL;Contrato Quadro;13-07-2005;Derivados;PRT;
9001781537;UTCL;02679;SORODRIPER-SOC.CONSTRUCOES, LDA.;CQ_BSP_UTCL;Contrato Quadro;17-10-2005;Derivados;PRT;
9000898861;NCLV;02681;NUNESLAR-CONSTRUCOES SOCIEDADE UNIPESSOAL LDA;CQ_BSP_NCLV;Contrato Quadro;28-07-2005;Derivados;PRT;
8020219351;VBLJ;02683;VIDRARIA BRACARENSE,LDA;CQ_BSP_VBLJ;Contrato Quadro;19-10-2005;Derivados;PRT;
8046389225;ISIM;02685;INFRAIMO - SOCIEDADE IMOBILIARIA, LDA;CQ_BSP_ISIM;Contrato Quadro;11-08-2005;Derivados;PRT;
8026421836;IRML;02686;IMOBILIARIA RIBEIRO & MAGALHAES,LDA;CQ_BSP_IRML;Contrato Quadro;08-08-2005;Derivados;PRT;
9000737071;MIAS;02688;MAGRIDOURO - COMERCIO E INDUSTRIA DE AUTOMOVEIS, LDA;CQ_BSP_MIAS;Contrato Quadro;26-07-2005;Derivados;PRT;
8039212337;UTLR;02689;URBITUA-SOCIEDADE IMOBILIARIA DA TUA,LDA;CQ_BSP_UTLR;Contrato Quadro;17-08-2005;Derivados;PRT;
9002082885;QCRI;02690;QUARTO CRESCENTE - REALIZACOES IMOBILIARIAS, LDA;CQ_BSP_QCRI;Contrato Quadro;15-07-2005;Derivados;PRT;
2100173334;MTLH;;MANUEL TEIXEIRA LDA;CQ_BSP_MTLH;Contrato Quadro;26-07-2005;Derivados;PRT;
8008925381;FDCL;02692;FSM INDUSTRIA DE CONFECCOES S A;CQ_BSP_FDCL;Contrato Quadro;15-07-2005;Derivados;PRT;
8027785222;PDAL;02693;PAVIAZEMEIS - PAVIMENTACOES DE AZEMEIS LDA;CQ_BSP_PDAL;Contrato Quadro;21-07-2005;Derivados;PRT;
9002661804;FCLW;02694;FREISANTOS - SOCIEDADE CONSTRUCOES, LDA.;CQ_BSP_FCLW;Contrato Quadro;21-07-2005;Derivados;PRT;
1700186932;PIEI;02696;PORTO INFANTE EMPREENDIMENTOS IMOBILIARIOS LDA;CQ_BSP_PIEI;Contrato Quadro;27-07-2005;Derivados;PRT;
23746;VMSY;02702;VALENTE MARQUES, S.A.;CQ_BSP_VMSY;Contrato Quadro;26-06-2017;Derivados;PRT;
2100149253;OMSQ;02703;OMNITRADE REVESTIMENTOS METALICOS,SA;CQ_BSP_OMSQ;Contrato Quadro;19-07-2005;Derivados;PRT;
8010610766;CGCX;02707;CONSTRUCOES GERMANO CARDOSO LDA;CQ_BSP_CGCX;Contrato Quadro;12-07-2005;Derivados;PRT;
3461011103;RILH;02709;RESO-TRANSPORTES INTERNACIONAIS, LDA;CQ_BSP_RILH;Contrato Quadro;29-08-2005;Derivados;PRT;
8027417555;MSFU;02715;MOURA SILVA & FILHOS SA;CQ_BSP_MSFU;Contrato Quadro;10-10-2005;Derivados;PRT;
1700170117;EBRO;02737;CONSTRUCOES ALBERTO & ROCHA, LDA;CQ_BSP_EBRO;Contrato Quadro;08-08-2005;Derivados;PRT;
9000614687;TSVT;02738;TEIXEIRAS & SOARES-LDA.;CQ_BSP_TSVT;Contrato Quadro;11-08-2005;Derivados;PRT;
8046265148;ALRP;02748;ARCOLOMBA - CONSTRUCAO CIVIL, COMPRA E VENDA DE IMOVEIS E REVENDA DOS;CQ_BSP_ALRP;Contrato Quadro;31-08-2005;Derivados;PRT;
8041123531;D624;08665;COM PASSO IMP.EXP.CALCADO,LDA;D624;Contrato Quadro;09-06-2008;Derivados;PRT;
7400240991;N3BH;04757;RORIZFARMA, LDA;CQ_BSP_N3BH;Contrato Quadro;03-05-2007;Derivados;PRT;
2571007289;QVPP;04751;J QUEIROZ SA;CQ_BSP_QVPP;Contrato Quadro;16-03-2007;Derivados;PRT;
7400303015;N2S5;04732;MELHOR MEDIA - CENTRO DE LINGUAS, EXPLICACOES E APOIO ESCOLAR, LDA;CQ_BSP_N2S5;Contrato Quadro;03-03-2014;Derivados;PRT;
9002598372;B0H1;04747;BAUBOSQUE INV IMOBILIARIOS E TURISTICOS LDA;CQ_BSP_B0H1;Contrato Quadro;20-04-2007;Derivados;PRT;
9002656420;AJZK;04755;A CIGARRA-SOCIEDADE AGRICOLA, LDA;CQ_BSP_AJZK;Contrato Quadro;20-04-2007;Derivados;PRT;
8003001363;PJTM;04756;PLACIDO JOSE SIMOES SA;CQ_BSP_PJTM;Contrato Quadro;14-03-2007;Derivados;PRT;
8046488986;G4FH;04754;PENTAGONO SAUDE UNIPESSOAL LD;CQ_BSP_G4FH;Contrato Quadro;20-03-2007;Derivados;PRT;
8037300375;ITGD;03322;INTERAGUA,TECNOLOGIA GESTAO AGUA,LDA;CQ_BSP_ITGD;Contrato Quadro;28-03-2006;Derivados;PRT;
8007418001;S1DT;04762;SANTOS & OLIVEIRA,LDA;CQ_BSP_S1DT;Contrato Quadro;12-03-2007;Derivados;PRT;
8005501661;M11S;04763;M.J.PINHO LDA;CQ_BSP_M11S;Contrato Quadro;16-03-2007;Derivados;PRT;
7400228898;EL0Y;04769;EURO-COMBUSTIVEIS, LDA;CQ_BSP_EL0Y;Contrato Quadro;19-03-2007;Derivados;PRT;
9000747338;I0KM;04766;INEMER-INDUSTRIA ELEMENTOS ROSCADOS LDA;CQ_BSP_I0KM;Contrato Quadro;26-08-2015;Derivados;PRT;
9001824082;G012;03254;GERALDES & GERALDES CONSTRUCAO CIVIL LDA;CQ_BSP_G012;Contrato Quadro;21-04-2006;Derivados;PRT;
8000309504;TDMP;03341;TRANSOLEIROS-TRANSPORTES MERCADORIAS, LDA;CQ_BSP_TDMP;Contrato Quadro;30-03-2006;Derivados;PRT;
7400196420;PEIY;04752;PLACE2LIVE EMPREENDIMENTOS IMOBILIARIOS LDA;CQ_BSP_PEIY;Contrato Quadro;12-03-2007;Derivados;PRT;
5100455465;MELE;01604;MALHAS EICAL-EMP.IND.CAVADO LDA;CQ_BSP_MELE;Contrato Quadro;29-03-2006;Derivados;PRT;
8000737149;CSGP;02233;CONSTRUCOES SILVA & GUERREIRO,LDA.;CQ_BSP_CSGP;Contrato Quadro;28-04-2005;Derivados;PRT;
7400108307;JNS0;03275;JOAQUIM NUNES SILVA, UNIPESSOAL LDA;CQ_BSP_JNS0;Contrato Quadro;21-03-2006;Derivados;PRT;
3571005515;GV0J;04786;G VITERBO - DECORACOES LDA;CQ_BSP_GV0J;Contrato Quadro;10-04-2007;Derivados;PRT;
7400056681;VIL0;03452;VIPAMCONSTROI IMOBILIARIA LDA;CQ_BSP_VIL0;Contrato Quadro;02-06-2006;Derivados;PRT;
5100385190;S02G;03450;SERSILPORT - SOCIEDADE INDUSTRIAL PORTAS E FOLHEAD;CQ_BSP_S02G;Contrato Quadro;27-04-2006;Derivados;PRT;
8020562537;CML1;03405;CARNES MIRANDA LDA;CQ_BSP_CML1;Contrato Quadro;10-05-2006;Derivados;PRT;
2100867698;GMTP;02304;FILINTO MOTA SUCRS SA;CQ_BSP_GMTP;Contrato Quadro;16-03-2006;Derivados;PRT;
7400248836;E0PB;04772;EMBAIXADA DOS SABORES - ACTIVIDADES HOTELEIRAS LDA;CQ_BSP_E0PB;Contrato Quadro;27-04-2007;Derivados;PRT;
1095;JBCA;04630;J.SOARES CORREIA - ARMAZENS DE FERRO SA;CQ_BSP_JBCA;Contrato Quadro;04-11-2014;Derivados;PRT;
5100270874;C22C;04776;CONFORLIMPA (TEJO) MULTISERVIÇOS SA;CQ_BSP_C22C;Contrato Quadro;28-03-2007;Derivados;PRT;
7400168099;N3N9;04768;MARE CHEIA - SANTA LUZIA, COOPERATIVA DE HABITACAO E CONSTRUCAO CRL;CQ_BSP_N3N9;Contrato Quadro;12-04-2007;Derivados;PRT;
8046334952;OD09;04773;OFICINA DIGITAL - IMPRESSAO E ARTES GRAFICAS, LDA;CQ_BSP_OD09;Contrato Quadro;23-03-2007;Derivados;PRT;
8038244010;TB0G;04778;TRANSPORTES BARBOSA,LDA.;CQ_BSP_TB0G;Contrato Quadro;27-04-2007;Derivados;PRT;
5100590007;JUMF;04781;JOSÉ GADELHO DE CASTRO & FILHOS LDA;CQ_BSP_JUMF;Contrato Quadro;23-03-2007;Derivados;PRT;
7400267609;CL29;04780;COLOMBO-FARMA, UNIPESSOAL LDA;CQ_BSP_CL29;Contrato Quadro;28-03-2007;Derivados;PRT;
8002050913;TSPI;03164;TOUL-SOCIEDADE PORTUGUESA DE DESIDRATACAO, LDA;CQ_BSP_TSPI;Contrato Quadro;21-03-2007;Derivados;PRT;
1700195064;LPLN;04779;LAR PENINSULAR LDA;CQ_BSP_LPLN;Contrato Quadro;21-03-2007;Derivados;PRT;
7400273430;EPAQ;04807;EMPADALAND PRODUTOS ALIMENTARES LDA;CQ_BSP_EPAQ;Contrato Quadro;10-05-2007;Derivados;PRT;
7400285106;CKUR;04789;CELPAPEL-EQUIPAMENTOS INDUSTRIAIS LDA;CQ_BSP_CKUR;Contrato Quadro;12-04-2007;Derivados;PRT;
8045815745;E0P5;04809;ERAINVESTE - MEDIACAO IMOBILIARIA LDA;CQ_BSP_E0P5;Contrato Quadro;12-04-2007;Derivados;PRT;
8043393033;CKUQ;04788;CONFECCOES J.S.F., LDA;CQ_BSP_CKUQ;Contrato Quadro;21-03-2007;Derivados;PRT;
7400213349;RB02;03501;RIBEIRO BARBOSA & FIGUEIREDO - ALUMINIOS LDA;CQ_BSP_RB02;Contrato Quadro;01-05-2006;Derivados;PRT;
1700202153;MILG;02405;MEDIO INFORMATICO LDA;CQ_BSP_MILG;Contrato Quadro;22-04-2005;Derivados;PRT;
7400165525;R008;03397;RIBEIRO & CASTRO LDA;CQ_BSP_R008;Contrato Quadro;10-05-2006;Derivados;PRT;
9002461141;JV8L;04799;JOSE LEITE RODRIGUES LDA;CQ_BSP_JV8L;Contrato Quadro;26-03-2007;Derivados;PRT;
8008069828;PSL0;03429;PINHEIRO & SANTOS LDA;CQ_BSP_PSL0;Contrato Quadro;03-04-2006;Derivados;PRT;
7400134850;IPJD;04791;IMOVICAMPOS PROPRIEDADES JOSE CAMPOS E FILHOS LDA;CQ_BSP_IPJD;Contrato Quadro;23-03-2007;Derivados;PRT;
8008313431;B00F;03383;BARREIROS & BARREIROS,LDA;CQ_BSP_B00F;Contrato Quadro;27-03-2006;Derivados;PRT;
8044387261;FCBD;04797;FERNANDO CARVALHO-INDUSTRIA ARTES GRAFICAS,LDA;CQ_BSP_FCBD;Contrato Quadro;21-03-2007;Derivados;PRT;
1700132707;NL0O;04801;NOVAS LETRAS, CENTRO ARTISTICO E MUSICAL, LDA;CQ_BSP_NL0O;Contrato Quadro;23-03-2007;Derivados;PRT;
8046374687;DC2F;04798;DIVINE CAR - COMERCIO AUTOMOVEIS, LDA.;CQ_BSP_DC2F;Contrato Quadro;29-03-2007;Derivados;PRT;
7400171070;P0QH;04806;PORTUGAL & RIBEIRO LDA;CQ_BSP_P0QH;Contrato Quadro;17-04-2007;Derivados;PRT;
7400246285;DA3R;04810;DUO ANETTEJORGE - ARTIGOS DE DECORACAO LDA;CQ_BSP_DA3R;Contrato Quadro;29-03-2007;Derivados;PRT;
2481001274;FPI0;03361;FRULACT INDUSTRIA AGRO ALIMENTAR, SA;CQ_BSP_FPI0;Contrato Quadro;17-08-2023;Derivados;PRT;
8046482637;N4PN;04824;SMILE UP, S.A.;CQ_BSP_N4PN;Contrato Quadro;30-03-2007;Derivados;PRT;
7400174169;G4GM;04817;GRANILOPES - EXPLORACAO DE GRANITOS, LDA.;CQ_BSP_G4GM;Contrato Quadro;23-03-2007;Derivados;PRT;
5100284456;M13J;04820;MGI MENAGE E DECORAÇÃO LDA;CQ_BSP_M13J;Contrato Quadro;28-03-2007;Derivados;PRT;
8045488461;P0QI;04812;PRETETES - CONSTRUCAO CIVIL E OBRAS PUBLICAS, SA;CQ_BSP_P0QI;Contrato Quadro;23-03-2007;Derivados;PRT;
1700116276;A1SB;04823;ANSERFOZ - CONSTRUCOES LDA;CQ_BSP_A1SB;Contrato Quadro;23-03-2007;Derivados;PRT;
;N4PM;04818;MANOEL D. POCAS JUNIOR - VINHOS, S.A.;CQ_BSP_N4PM;Contrato Quadro;10-04-2007;Derivados;PRT;
8028260560;HPT7;04821;HUMBERTO POCAS S.A.;CQ_BSP_HPT7;Contrato Quadro;23-03-2007;Derivados;PRT;
5100283561;M13I;04819;MAEXPA PORTUGAL-INVESTIMENTOS IMOBILIÁRIOS SA;CQ_BSP_M13I;Contrato Quadro;20-03-2007;Derivados;PRT;
8046420272;FNDJ;04822;FERNANDO NOGUEIRA DA FONSECA LDA;CQ_BSP_FNDJ;Contrato Quadro;20-06-2007;Derivados;PRT;
2571002105;PSCQ;02016;PENTAFIEL SOCIEDADE DE CONSTRUCOES LDA;CQ_BSP_PSCQ;Contrato Quadro;29-12-2005;Derivados;PRT;
8008621460;AKC3;04814;ANARIC - INDUSTRIA DE ESTOFOS LDA;CQ_BSP_AKC3;Contrato Quadro;22-03-2007;Derivados;PRT;
7400310445;DRCY;04815;DRA ROSA CRISTINA FONSECA LDA;CQ_BSP_DRCY;Contrato Quadro;04-04-2007;Derivados;PRT;
8005380298;TTML;03419;TRANSPORTES OS TRES MOSQUETEIROS LDA;CQ_BSP_TTML;Contrato Quadro;12-05-2006;Derivados;PRT;
8002648650;IMFN;02544;RODRIGUES & PAIXAO, S.A.;CQ_BSP_IMFN;Contrato Quadro;09-02-2006;Derivados;PRT;
7400142208;IGDP;03180;INDUGEST SGPS, SA;CQ_BSP_IGDP;Contrato Quadro;09-02-2006;Derivados;PRT;
2100051541;QMEH;02397;QUINTA MIRABELA ESTABELECIMENTOS HOTELEIROS S A;CQ_BSP_QMEH;Contrato Quadro;16-03-2005;Derivados;PRT;
8046455439;CKVJ;04800;CALANDRA BASILIO, LDA.;CQ_BSP_CKVJ;Contrato Quadro;23-03-2007;Derivados;PRT;
8028642996;VVEB;02372;VENTARCO - VENTILACAO E AR CONDICIONADO LDA;CQ_BSP_VVEB;Contrato Quadro;01-08-2006;Derivados;PRT;
8007629656;WSDD;02370;WILARCO - SOCIEDADE DISTRIBUIDORA DE EQUIPAMENTOS, LDA;CQ_BSP_WSDD;Contrato Quadro;05-04-2006;Derivados;PRT;
7400172440;FCVV;03427;FARMACIA C. VEIGA, UNIPESSOAL, LDA;CQ_BSP_FCVV;Contrato Quadro;19-05-2006;Derivados;PRT;
8046255962;P0QK;04826;P.J.M.A. - REVESTIMENTOS, UNIPESSOAL LDA;CQ_BSP_P0QK;Contrato Quadro;11-04-2007;Derivados;PRT;
8040691148;N4NR;04831;M.J.F. PRODUTOS AGRICOLAS LDA;CQ_BSP_N4NR;Contrato Quadro;10-04-2007;Derivados;PRT;
8041346751;TTTC;02339;TINTEX - TINTURARIA TEXTIL DE CERVEIRA SA;CQ_BSP_TTTC;Contrato Quadro;21-04-2006;Derivados;PRT;
8021854325;MP11;04833;MOLBAR - FABRICA DE PLASTICOS LDA;CQ_BSP_MP11;Contrato Quadro;23-03-2007;Derivados;PRT;
9000691643;N55B;04836;MONTE MORADO-INDUSTRIAS HOTELEIRAS LDA.;CQ_BSP_N55B;Contrato Quadro;29-03-2007;Derivados;PRT;
8046305022;S24V;06459;SERGIO & EDITE-ESPETACULOS, LDA;CQ_BSP_S24V;Contrato Quadro;21-12-2007;Derivados;PRT;
8041578583;NSNQ;06460;SCRIPTA CODE LDA;CQ_BSP_NSNQ;Contrato Quadro;26-12-2007;Derivados;PRT;
7400007659;FN7U;06450;FARMACIA MONTEJUNTO UNIPESSOAL LDA;CQ_BSP_FN7U;Contrato Quadro;18-01-2008;Derivados;PRT;
8046349917;FJSJ;02762;FERDIOR JOIAS LDA;CQ_BSP_FJSJ;Contrato Quadro;17-08-2005;Derivados;PRT;
9002439413;SE7Y;06533;SUCATAS DE RAMIL S.A.;CQ_BSP_SE7Y;Contrato Quadro;28-12-2007;Derivados;PRT;
7400151264;Q019;06479;QPH-REDES E SERVICOS DE TELECOMUNICACOES, LDA;CQ_BSP_Q019;Contrato Quadro;04-04-2008;Derivados;PRT;
7400312814;D26L;06473;CONFINIT ALUMINIOS S.A.;CQ_BSP_D26L;Contrato Quadro;03-01-2008;Derivados;PRT;
7400377566;EG64;06494;ESPIRAL DE SORRISOS LDA;CQ_BSP_EG64;Contrato Quadro;20-02-2008;Derivados;PRT;
8046532077;RQ2B;06487;REAL PRIMAVERA-IMOBILIARIA E CONSTRUCOES LDA;CQ_BSP_RQ2B;Contrato Quadro;15-01-2008;Derivados;PRT;
7400108785;KAKZ;06510;JOSE ARANTES - IMP EXP COMER. BOVINOS E PROD AGROPECUARIOS, LDA;CQ_BSP_KAKZ;Contrato Quadro;10-01-2008;Derivados;PRT;
8004882170;F60J;06501;FIGUEIREDO & FILHOS LDA;CQ_BSP_F60J;Contrato Quadro;12-03-2008;Derivados;PRT;
8008582799;EO0E;06512;ESTILO-ARMAZENISTA OURIVESARIA,LDA.;CQ_BSP_EO0E;Contrato Quadro;15-01-2008;Derivados;PRT;
2571001514;B5AB;06508;AGV - TRANSPORTES DE MERCADORIAS LDA;CQ_BSP_B5AB;Contrato Quadro;21-01-2008;Derivados;PRT;
7400385189;H0G8;06500;HERBS & SPICES LDA;CQ_BSP_H0G8;Contrato Quadro;20-02-2008;Derivados;PRT;
3941008194;D26F;06468;CRIVOLAR - CONSTRUCOES, LDA;CQ_BSP_D26F;Contrato Quadro;29-01-2008;Derivados;PRT;
5100286154;BWCL;06518;BEST WEAR CONFECCOES LDA;CQ_BSP_BWCL;Contrato Quadro;07-01-2008;Derivados;PRT;
8004905399;M1QQ;06524;MARQUES & PINTO, LIMITADA;CQ_BSP_M1QQ;Contrato Quadro;08-01-2008;Derivados;PRT;
8046349920;FJIL;06506;FERDIOR JOIAS II, LDA.;CQ_BSP_FJIL;Contrato Quadro;16-01-2008;Derivados;PRT;
1700052634;KALW;06534;JPM AUTOMACAO E EQUIPAMENTOS INDUSTRIAIS, S A;CQ_BSP_KALW;Contrato Quadro;14-01-2008;Derivados;PRT;
1700161049;D26N;06484;DAMOSLUZ - IND COM CANDEEIROS IMPORT EXPORT LDA;CQ_BSP_D26N;Contrato Quadro;21-04-2008;Derivados;PRT;
8045709817;D27V;06521;CELESTE SILVA BARROS SA LDA;CQ_BSP_D27V;Contrato Quadro;08-01-2008;Derivados;PRT;
7400089263;D28O;06546;CONSTRUCOES AUGUSTO FILIPE LDA;CQ_BSP_D28O;Contrato Quadro;31-12-2007;Derivados;PRT;
8021686878;M1QR;06544;MAITRADE LDA;CQ_BSP_M1QR;Contrato Quadro;12-03-2008;Derivados;PRT;
8046565222;R0I5;06545;REEFTOURS - TURISMO DE NATUREZA E ANIMACAO TURISTICA,LDA.;CQ_BSP_R0I5;Contrato Quadro;26-03-2008;Derivados;PRT;
8040948161;B5AK;06522;AMANDIO SOUSA NEVES LDA;CQ_BSP_B5AK;Contrato Quadro;10-01-2008;Derivados;PRT;
7400377548;S253;06547;SODIPAREDES - SUPERMERCADOS LDA;CQ_BSP_S253;Contrato Quadro;15-01-2008;Derivados;PRT;
8042817007;D26M;06482;CONSTRUCOES IRMAOS SERINO LDA;CQ_BSP_D26M;Contrato Quadro;17-01-2008;Derivados;PRT;
7400405617;B5AL;06527;ASSESSOR GLOBAL LDA;CQ_BSP_B5AL;Contrato Quadro;02-01-2008;Derivados;PRT;
8045739548;SK7U;06560;SOFTREIS - INFORMATICA, UNIPESSOAL LDA;CQ_BSP_SK7U;Contrato Quadro;08-01-2008;Derivados;PRT;
8010520054;NT61;;MUNDO AQUATICO - PARQUES OCEANOGRAFICOS DE ENTRETENIMENTO EDUCATIVO S.;CQ_BSP_NT61;Contrato Quadro;13-03-2008;Derivados;PRT;
1700200609;S251;06538;SOCIEDADE DE CONSTRUCOES MODULAR PEDROGUENSE LDA;CQ_BSP_S251;Contrato Quadro;16-01-2008;Derivados;PRT;
8004445509;V0GR;06562;VELOSO & TROCA, LDA;CQ_BSP_V0GR;Contrato Quadro;28-03-2008;Derivados;PRT;
8005247318;EDCC;03104;EMPRESA CONSTRUCOES CARACAS,LDA;CQ_BSP_EDCC;Contrato Quadro;21-12-2005;Derivados;PRT;
8030160341;GHEQ;06548;GEO HIDROL, EQUIPAMENTOS PARA FUNDACOES E GEOTECNIA, UNIPESSOAL LDA;CQ_BSP_GHEQ;Contrato Quadro;04-01-2008;Derivados;PRT;
2341007527;NT0W;06517;NORTEOESTE - ALUMINIOS LDA;CQ_BSP_NT0W;Contrato Quadro;17-01-2008;Derivados;PRT;
