c0010;c0020;c0030;c0040;c0050;c0060;c0070;c0080;c0090;c0100;c0110;c0120;c0130;c0140;c0150
135;89000020240000766001520250143653P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1849.32;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
136;89000020240000766001520250143654P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1849.32;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
137;89000020240000766001520250143655P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
138;89000020240000766001520250143656P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
139;89000020240000766001520250143658P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
140;89000020240000766001520250143659P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
141;89000020240000766001520250143660P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
142;89000020240000766001520250143661P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
143;89000020240000766001520250143662P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
144;89000020240000766001520250143663P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2618.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
145;89000020240000766001520250143664P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1475.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
146;89000020240000766001520250143665P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2618.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
147;89000020240000766001520250143666P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2809.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
148;89000020240000766001520250143668P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1348.25;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
149;89000020240000766001520250143669P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2618.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
150;89000020240000766001520250143671P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2809.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
151;89000020240000766001520250143672P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
152;89000020240000766001520250143675P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
153;89000020240000766001520250143676P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
154;89000020240000766001520250143677P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2618.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
155;89000020240000766001520250143679P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
156;89000020240000766001520250143680P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1475.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
157;89000020240000766001520250143682P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2618.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
158;89000020240000766001520250143683P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
159;89000020240000766001520250143684P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
160;89000020240000766001520250143685P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
161;89000020240000766001520250143686P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
162;89000020240000766001520250143687P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2618.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
163;89000020240000766001520250143688P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
164;89000020240000766001520250143689P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2618.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
165;89000020240000766001520250143690P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
166;89000020240000766001520250143691P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2618.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
167;89000020240000766001520250143692P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
168;89000020240000766001520250143693P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
169;89000020240000766001520250143694P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2618.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
170;89000020240000766001520250143695P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1972.40;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
171;89000020240000766001520250143696P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2373.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
172;89000020240000766001520250143697P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2373.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
173;89000020240000766001520250143699P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2373.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
174;89000020240000766001520250143700P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2373.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
175;89000020240000766001520250143703P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2373.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
176;89000020240000766001520250143704P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2373.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
177;89000020240000766001520250143708P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2373.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
178;89000020240000766001520250143709P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2373.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
179;89000020240000766001520250143711P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2373.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
180;89000020240000766001520250143712P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2373.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
181;89000020240000766001520250143715P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2373.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
182;89000020240000766001520250143716P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2373.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
183;89000020240000766001520250143717P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2373.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
184;89000020240000766001520250143726P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2373.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
185;89000020240000766001520250143727P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2373.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
186;89000020240000766001520250143730P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2373.18;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
187;89000020240000766001520250143731P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1504.08;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
188;89000020240000766001520250143733P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
189;89000020240000766001520250143734P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
190;89000020240000766001520250143735P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
191;89000020240000766001520250143737P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
192;89000020240000766001520250143738P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
193;89000020240000766001520250143739P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
194;89000020240000766001520250143740P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
195;89000020240000766001520250143741P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
196;89000020240000766001520250143742P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
197;89000020240000766001520250143743P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
198;89000020240000766001520250143744P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
199;89000020240000766001520250143745P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
200;89000020240000766001520250143746P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
201;89000020240000766001520250143747P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
202;89000020240000766001520250143748P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
203;89000020240000766001520250143751P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
204;89000020240000766001520250143752P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
205;89000020240000766001520250143754P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1585.64;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
