financial_contract_id;isin;issuer_id;type_issuer_id;country_issuer;issuer_esa_2010;issuer_nace_sector;issuer_ratings;issuer_ratings_sources;type_issuer;currency_value;val_timestamp;val_type;dividend_yield;part_lcr_buffer;accounting_classification;prudential_portfolio;total_risk_exposure_amount
00491999408BBBPKNG;LU0156801721;549300Y7C05BKC4HZB40;Legal Entity Identifier;LU;MISS;Manufacture of tubes, pipes, hollow profiles and related fittings, of steel;NR, NR, NR;S&P, Moodys, Fitch;Third party;EUR;30/09/2023;Mark-to-Market;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
004954924866667514;ES0143421073;959800DFMSYQLT3P0W53;Legal Entity Identifier;ES;Non-financial corporations;Other business support service activities n.e.c.;MISS;N/A;Third party;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;99999999999.000000
004969354866667173;PLBZ00000044;960005673;Other identifier type;PL;MISS;MISS;MISS;N/A;Other group entity;PLN;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;4360089741.000000
00491999408BBBNVZL;US4781601046;549300G0CFPGEF6X2043;Legal Entity Identifier;US;MISS;Manufacture of basic pharmaceutical products;AAA, Aaa, NR;S&P, Moodys, Fitch;Third party;USD;30/09/2023;Mark-to-Market;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBBSJJR;US5951121038;B3DXGBC8GAIYWI2Z0172;Legal Entity Identifier;US;MISS;Manufacture of electronic components;BBB-, Baa3, BBB;S&P, Moodys, Fitch;Third party;USD;30/09/2023;Mark-to-Market;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
004954924866666195;ES0198508014;A06154595;Other identifier type;ES;Non-financial corporations;Public relations and communication activities;MISS;N/A;Third party;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;636714.500000
00491999408BBBRVVD;GB00B033F229;E26EDV109X6EEPBKVH76;Legal Entity Identifier;GB;MISS;Distribution of gaseous fuels through mains;BBB, Baa2, NR;S&P, Moodys, Fitch;Third party;GBP;30/09/2023;Mark-to-Market;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBBPKLB;FR0000130395;5493004V6A3Z027YT216;Legal Entity Identifier;FR;MISS;Distilling, rectifying and blending of spirits;NR, Baa3, NR;S&P, Moodys, Fitch;Third party;EUR;30/09/2023;Mark-to-Market;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
004954924866667798;ES0113605002;V85932945;Other identifier type;ES;MISS;MISS;MISS;N/A;Third party;EUR;30/09/2023;Mark-to-Market;99999999999.0000;No;IFRS: Non-trading financial assets mandatorily at fair value through profit or loss;MISS;557748.750000
00491999408BBBPKMR;IT0004776628;7LVZJ6XRIE7VNZ4UBX81;Legal Entity Identifier;IT;MISS;Other monetary intermediation;BBB, NR, BBB;S&P, Moodys, Fitch;Third party;EUR;30/09/2023;Mark-to-Market;0.0000;No;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBBRNFQ;US88160R1014;54930043XZGB27CTOV49;Legal Entity Identifier;US;MISS;Sale of cars and light motor vehicles;BBB, Baa3, NR;S&P, Moodys, Fitch;Third party;USD;30/09/2023;Mark-to-Market;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
004969444865552702;LU0006098676;549300AR6T2G715O3M04;Legal Entity Identifier;LU;MISS;MISS;NR, NR, NR;S&P, Moodys, Fitch;Third party;EUR;30/09/2023;Mark-to-Market;99999999999.0000;No;IFRS: Non-trading financial assets mandatorily at fair value through profit or loss;MISS;23129203.200000
00491999408BBBPKRM;NL0014332678;724500EHG519SE5ZRT89;Legal Entity Identifier;NL;MISS;Activities of holding companies;BBB-, Baa3, BBB;S&P, Moodys, Fitch;Third party;EUR;30/09/2023;Mark-to-Market;0.0000;No;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBBPJRB;DE0008232125;529900PH63HYJ86ASW55;Legal Entity Identifier;DE;MISS;Passenger air transport;BB+, Ba1, NR;S&P, Moodys, Fitch;Third party;EUR;30/09/2023;Mark-to-Market;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBBXDJM;GB00B53P2009;5493003DJ1G01IMQ7S28;Legal Entity Identifier;GB;MISS;Trusts, funds and similar financial entities;NR, NR, BBB;S&P, Moodys, Fitch;Third party;GBP;30/09/2023;MISS;0.0000;No;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBBVDFJ;LU1598757687;2EULGUTUI56JI9SAL165;Legal Entity Identifier;LU;MISS;MISS;BBB-, Baa3, NR;S&P, Moodys, Fitch;Third party;EUR;30/09/2023;Mark-to-Market;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBBVDFG;LU1598757687;2EULGUTUI56JI9SAL165;Legal Entity Identifier;LU;MISS;MISS;BBB-, Baa3, NR;S&P, Moodys, Fitch;Third party;EUR;30/09/2023;Mark-to-Market;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBBTMSR;LU1598757687;2EULGUTUI56JI9SAL165;Legal Entity Identifier;LU;MISS;Manufacture of basic iron and steel and of ferro-alloys;BBB-, Baa3, NR;S&P, Moodys, Fitch;Third party;EUR;30/09/2023;Mark-to-Market;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBBPKJS;NL0015435975;213800ED5AN2J56N6Z02;Legal Entity Identifier;IT;MISS;Manufacture of beer;NR, NR, NR;S&P, Moodys, Fitch;Third party;EUR;30/09/2023;Mark-to-Market;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBBPHKK;GB0005405286;MLU0ZO3ML4LN2LL2TL39;Legal Entity Identifier;GB;MISS;Other monetary intermediation;A-, A3, A+;S&P, Moodys, Fitch;Third party;GBP;30/09/2023;Mark-to-Market;0.0000;No;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBCFJFF;US1101221083;HLYYNH7UQUORYSJQCN42;Legal Entity Identifier;US;MISS;Manufacture of basic pharmaceutical products;A+, A2, NR;S&P, Moodys, Fitch;Third party;USD;30/09/2023;MISS;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
00496933486158681B;ES0115868137;959800U8N6XLUGTA2A21;Legal Entity Identifier;ES;Captive financial institutions and money lenders;Other financial service activities, except insurance and pension funding n.e.c.;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;744186579.800000
004954924863386103;ES0133861031;9845005A96P591A0OF75;Legal Entity Identifier;ES;Financial auxilliaries;Fund management activities;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;5669103.000000
00491999408BBBPKNV;GB00B5ZN1N88;213800XC35KGM9NFC641;Legal Entity Identifier;GB;MISS;MISS;NR, NR, BBB+;S&P, Moodys, Fitch;Third party;GBP;30/09/2023;MISS;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBBPKQL;NO0010081235;549300G6XN5IXMRKEG37;Legal Entity Identifier;NO;MISS;Manufacture of gas;NR, NR, NR;S&P, Moodys, Fitch;Third party;NOK;30/09/2023;Mark-to-Market;0.0000;No;IFRS: Financial assets held for trading;MISS;99999999999.000000
004969444866667148;US12572Q1058;LCZ7XYGSLJUHFXXNXD88;Legal Entity Identifier;US;MISS;Trusts, funds and similar financial entities;MISS;N/A;Third party;USD;30/09/2023;Mark-to-Market;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;99999999999.000000
004969444866667149;US12572Q1058;001275971;Other identifier type;US;MISS;MISS;MISS;N/A;Third party;USD;30/09/2023;Mark-to-Market;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;99999999999.000000
00491999408BBBSNPY;US3755581036;549300WTZWR07K8MNV44;Legal Entity Identifier;US;MISS;Research and experimental development on biotechnology;BBB+, A3, NR;S&P, Moodys, Fitch;Third party;USD;30/09/2023;Mark-to-Market;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBBPKQN;IT0005278236;815600A0C9AFC1F2A709;Legal Entity Identifier;IT;MISS;retreading and rebuilding of rubber tyres;BBB-, NR, BBB-;S&P, Moodys, Fitch;Third party;EUR;30/09/2023;Mark-to-Market;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBBPLWV;GB00BYZN9041;529900LE0OS06MYQRP11;Legal Entity Identifier;GB;MISS;Manufacture of fertilisers and nitrogen compounds;NR, NR, NR;S&P, Moodys, Fitch;Third party;GBP;30/09/2023;MISS;99999999999.0000;No;IFRS: Financial assets held for trading;MISS;99999999999.000000
004954924866666020;ES0190049033;959800ZSRYWKGPRX1230;Legal Entity Identifier;ES;Insurance corporations;Non-life insurance;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;9593434.000000
004969334866667881;US80282K4031;549300SMVCQN2P0O6I58;Legal Entity Identifier;US;MISS;Activities of holding companies;MISS;N/A;Other group entity;USD;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;506438783.686000
004954924866667844;ES0168833020;959800BSLXN8KJ9C6A72;Legal Entity Identifier;ES;Non-MMF Investment funds;Trusts, funds and similar financial entities;MISS;N/A;Third party;EUR;30/09/2023;Mark-to-Market;99999999999.0000;No;IFRS: Non-trading financial assets mandatorily at fair value through profit or loss;MISS;191808.831000
00491999408BBBPQCH;NL0013267909;724500XYIJUGXAA5QD70;Legal Entity Identifier;NL;MISS;Manufacture of paints, varnishes and similar coatings, printing ink and mastics;BBB, Baa2, NR;S&P, Moodys, Fitch;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBBVKJF;US20825C1045;WPTL2Z3FIYTHSP5V2253;Legal Entity Identifier;US;MISS;MISS;A-, A2, A;S&P, Moodys, Fitch;Third party;USD;30/09/2023;Mark-to-Market;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBBWLFV;US8522341036;549300OHIIUWSTIZME52;Legal Entity Identifier;US;MISS;Other personal service activities n.e.c.;BB, Ba2, BB;S&P, Moodys, Fitch;Third party;USD;30/09/2023;Mark-to-Market;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBBPQRY;GB00BD6K4575;2138008M6MH9OZ6U2T68;Legal Entity Identifier;GB;MISS;Other food service activities;A, A3, NR;S&P, Moodys, Fitch;Third party;GBP;30/09/2023;Mark-to-Market;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
00491999408BBCDPYQ;NL0000379121;7245009EAAUUQJ0U4T57;Legal Entity Identifier;NL;MISS;Business and other management consultancy activities;NR, NR, NR;S&P, Moodys, Fitch;Third party;EUR;30/09/2023;MISS;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
004969334866666042;000000000001;549300N3BVS5NLS5F697;Legal Entity Identifier;ES;Other financial intermediaries except financial auxiliaries, captive financial institutions and money lenders, insurance corporations, pension funds and financial vehicle corporations engaged in securitisation transactions;Other financial service activities, except insurance and pension funding n.e.c.;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;0.000000
00491999408BBCCXVD;ES0178430E18;549300EEJH4FEPDBBR25;Legal Entity Identifier;ES;Non-financial corporations;Wireless telecommunications activities;BBB-, Baa3, BBB;S&P, Moodys, Fitch;Third party;EUR;30/09/2023;Mark-to-Market;0.0000;Yes;IFRS: Financial assets held for trading;MISS;99999999999.000000
004969444866667811;IT0003865570;549300UKR289DF4UXQ47;Legal Entity Identifier;IT;MISS;Construction of bridges and tunnels;BB, NR, BB;S&P, Moodys, Fitch;Third party;EUR;30/09/2023;Mark-to-Market;0.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;9009.500000
004969444866666003;ES0113495032;5493000LM0MZ4JPMGM90;Legal Entity Identifier;ES;Credit institutions;Other monetary intermediation;A, A2, A-;S&P, Moodys, Fitch;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;8696415951.180000
00491999408BBCBZJZ;IE00BF0L3536;635400AKJBGNS5WNQL34;Legal Entity Identifier;IE;MISS;Other financial service activities, except insurance and pension funding n.e.c.;BBB, A3, NR;S&P, Moodys, Fitch;Third party;EUR;30/09/2023;Mark-to-Market;0.0000;No;IFRS: Financial assets held for trading;MISS;99999999999.000000
004954924866667554;ES0105200416;8ZQH7RR6DBQZIX8PEQ84;Legal Entity Identifier;ES;Non-financial corporations;Construction of residential buildings;NR, NR, NR;S&P, Moodys, Fitch;Third party;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;99999999999.000000
004954924866667810;ES0162681003;959800UYN6BUC2XAWA82;Legal Entity Identifier;ES;Non-MMF Investment funds;Trusts, funds and similar financial entities;MISS;N/A;Third party;EUR;30/09/2023;Mark-to-Market;99999999999.0000;No;IFRS: Non-trading financial assets mandatorily at fair value through profit or loss;MISS;277906.000000
004969334866666992;PEP131001005;549300T1KWXIS1JJ7Q76;Legal Entity Identifier;PE;MISS;Other monetary intermediation;NR, NR, NR;S&P, Moodys, Fitch;Other group entity;PEN;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;117512715.700000
004954924866666122;ES0190024010;A50021062;Other identifier type;ES;Non-financial corporations;Rental and operating of own or leased real estate;MISS;N/A;Third party;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;7736.700000
004969444866667799;JE00BMDZN391;2138006YAA7IRVKKGE63;Legal Entity Identifier;JE;MISS;Trusts, funds and similar financial entities;NR, NR, BBB-;S&P, Moodys, Fitch;Third party;GBP;30/09/2023;Mark-to-Market;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;99999999999.000000
004954924866667146;000000000000;959800HZGL5XHW6DB327;Legal Entity Identifier;ES;Non-financial corporations;Other transportation support activities;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;61926271.000000
004954924866667579;000000000000;B87971974;Other identifier type;ES;Non-financial corporations;Service activities incidental to air transportation;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;9542152.000000
004969334866667596;000000000000;959800W1EKS4W1V0T408;Legal Entity Identifier;ES;Captive financial institutions and money lenders;Activities of holding companies;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;8181101199.000000
004969334866666896;000000000000;Z42800000;Other identifier type;SV;MISS;Other personal service activities n.e.c.;MISS;N/A;Third party;USD;30/09/2023;MISS;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;99999999999.000000
004969334866666568;000000000000;B82797713;Other identifier type;ES;Non-financial corporations;Agents involved in the sale of a variety of goods;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;15139835.090000
004954924866666485;000000000000;B26299412;Other identifier type;ES;MISS;MISS;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Non-trading financial assets mandatorily at fair value through profit or loss;MISS;99999999999.000000
004954924866667725;000000000000;B88355326;Other identifier type;ES;Non-financial corporations;Combined office administrative service activities;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;26848532.000000
004969334866667147;000000000000;959800A2PEK5M4WCSU56;Legal Entity Identifier;ES;Non-financial corporations;Service activities incidental to air transportation;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;105205652.000000
004969334866667090;000000000000;$00175000;Other identifier type;ES;MISS;MISS;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;5365000.000000
004954924866667329;000000000000;959800NW9Y0AF1HTVP23;Legal Entity Identifier;ES;Captive financial institutions and money lenders;Security and commodity contracts brokerage;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;5903720.000000
004954924866667413;000000000000;000542941;Other identifier type;IE;MISS;Passenger air transport;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;33908502.000000
004969334866667830;000000000000;$00513000;Other identifier type;AR;MISS;MISS;MISS;N/A;Other group entity;ARS;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;987326.529000
004954924866667436;000000000000;959800LGHDG910AZW873;Legal Entity Identifier;ES;Financial auxilliaries;Other activities auxiliary to financial services, except insurance and pension funding;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;2922257.220000
004954924866667604;000000000000;B88118641;Other identifier type;ES;Non-financial corporations;Service activities incidental to air transportation;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;8424900.000000
004954924866666988;000000000000;9598006CRY9WMQAVUP52;Legal Entity Identifier;ES;Non-financial corporations;Rental and leasing of water transport equipment;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;138491999.000000
004969444860202888;000000000000;000202888;Other identifier type;BE;MISS;MISS;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;99999999999.000000
004969334866667585;000000000000;970519RG0;Other identifier type;MX;MISS;Security and commodity contracts brokerage;MISS;N/A;Other group entity;MXN;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;5733451781.000000
004954924866667817;000000000000;B72908288;Other identifier type;ES;Non-financial corporations;Rental and operating of own or leased real estate;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;71996450.000000
004954924866667627;000000000000;959800Z4XXYWB21W8369;Legal Entity Identifier;ES;Financial auxilliaries;Other activities auxiliary to financial services, except insurance and pension funding;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;3658856.000000
004969334866667183;000000000000;0346616T4;Other identifier type;UY;MISS;MISS;MISS;N/A;Other group entity;UYU;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;220007550.000000
004954924869999903;000000000000;959800YLAGKH56F67106;Legal Entity Identifier;ES;Financial auxilliaries;Security and commodity contracts brokerage;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;99999999999.000000
004954924866667863;000000000000;$04231000;Other identifier type;LU;MISS;MISS;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;247014960.000000
004969334866667834;000000000000;CO0049598;Other identifier type;CO;MISS;MISS;MISS;N/A;Other group entity;COP;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;0.000000
004969444866667282;000000000000;V01054741;Other identifier type;ES;MISS;MISS;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;11118.500000
004954924866667262;000000000000;B80672884;Other identifier type;ES;Captive financial institutions and money lenders;Other financial service activities, except insurance and pension funding n.e.c.;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;1763827.000000
004954924866667281;000000000000;549300HP1476OXQWZI17;Legal Entity Identifier;ES;Financial auxilliaries;Other financial service activities, except insurance and pension funding n.e.c.;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;264566.785000
004954924866667758;000000000000;959800RDJPU44B8F5062;Legal Entity Identifier;ES;Other financial intermediaries except financial auxiliaries, captive financial institutions and money lenders, insurance corporations, pension funds and financial vehicle corporations engaged in securitisation transactions;Other activities auxiliary to financial services, except insurance and pension funding;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Non-trading financial assets mandatorily at fair value through profit or loss;MISS;70253824.010000
004954924866667804;000000000000;959800R1M8QUNZH3X622;Legal Entity Identifier;ES;Non-financial corporations;Production of electricity from other sources;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;9890100.000000
004954924866667511;000000000000;B87599478;Other identifier type;ES;Financial auxilliaries;Other financial service activities, except insurance and pension funding n.e.c.;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;99999999999.000000
004954924866667689;000000000000;B70374772;Other identifier type;ES;Non-financial corporations;Construction of residential buildings;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;92500.000000
004954924866667789;000000000000;959800F3RBV0YJLTNX83;Legal Entity Identifier;ES;Non-financial corporations;Other business support service activities n.e.c.;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;537055.000000
004954924866667208;000000000000;A84406529;Other identifier type;ES;Non-financial corporations;Other professional, scientific and technical activities n.e.c.;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;60252502.000000
004954924866667411;000000000000;959800G76KLUQX2V4D57;Legal Entity Identifier;ES;State government;Fund management activities;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;207747.600000
004954924866667803;000000000000;00B245150;Other identifier type;LU;MISS;MISS;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Non-trading financial assets mandatorily at fair value through profit or loss;MISS;99999999999.000000
004954924866667642;000000000000;A83289819;Other identifier type;ES;Deposittaking corporations other than credit institutions;Other credit granting;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;46244487.000000
004969444866667179;000000000000;B86091790;Other identifier type;ES;Financial auxilliaries;Activities of holding companies;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;99999999999.000000
004954924866667727;000000000000;959800JB5HA55V2RMJ56;Legal Entity Identifier;ES;State government;Fund management activities;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Non-trading financial assets mandatorily at fair value through profit or loss;MISS;4279164.700000
004954924866667907;000000000000;655725036;Other identifier type;AU;MISS;MISS;MISS;N/A;Other group entity;AUD;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;76298144.000000
004969334866666465;000000000000;B17383746;Other identifier type;ES;Captive financial institutions and money lenders;Activities of holding companies;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;2497449491.000000
004969444866667737;000000000000;011954089;Other identifier type;GB;MISS;Other financial service activities, except insurance and pension funding n.e.c.;MISS;N/A;Third party;GBP;30/09/2023;MISS;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;99999999999.000000
004954924866667788;000000000000;7245007QUMI1FHIQV531;Legal Entity Identifier;NL;MISS;Trusts, funds and similar financial entities;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Non-trading financial assets mandatorily at fair value through profit or loss;MISS;99999999999.000000
004954924866667678;000000000000;A41008467;Other identifier type;ES;MISS;MISS;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;5008.947000
004969444866667744;000000000000;549300X29TJ4C7GZFT31;Legal Entity Identifier;ES;Financial auxilliaries;Other financial service activities, except insurance and pension funding n.e.c.;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;4181515923.000000
004954924866667671;000000000000;95980073A4FEV9KMFJ12;Legal Entity Identifier;ES;Non-financial corporations;Rental and operating of own or leased real estate;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;15258.582000
004954924866667889;000000000000;959800D8CS1NF0HWRG98;Legal Entity Identifier;ES;Non-MMF Investment funds;Trusts, funds and similar financial entities;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Non-trading financial assets mandatorily at fair value through profit or loss;MISS;99999999999.000000
004954924861390303;000000000000;959800PF0SJV8TSAB140;Legal Entity Identifier;ES;Credit institutions;Other monetary intermediation;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;685013857.800000
004969444866667636;000000000000;B87834578;Other identifier type;ES;Captive financial institutions and money lenders;Other financial service activities, except insurance and pension funding n.e.c.;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;99999999999.000000
004969334866666833;000000000000;MXAP79000;Other identifier type;MX;MISS;MISS;MISS;N/A;Other group entity;MXN;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;654730873.000000
004954924866667673;000000000000;95980020140005903209;Legal Entity Identifier;ES;Financial auxilliaries;Fund management activities;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;582687.100000
004954924866667674;000000000000;959800D1X9V309A6DJ16;Legal Entity Identifier;ES;Non-financial corporations;Rental and operating of own or leased real estate;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Financial assets at fair value through other comprehensive income;MISS;4020.560000
004954924866667566;000000000000;B87836268;Other identifier type;ES;Non-financial corporations;Service activities incidental to air transportation;MISS;N/A;Other group entity;EUR;30/09/2023;Mark-to-Model;99999999999.0000;No;Investments in subsidiaries, joint ventures and associates;MISS;10499786.000000
004954924866667903;000000000000;V13840566;Other identifier type;ES;MISS;MISS;MISS;N/A;Third party;EUR;30/09/2023;MISS;99999999999.0000;No;IFRS: Non-trading financial assets mandatorily at fair value through profit or loss;MISS;99999999999.000000
