c0010;c0020;c0030;c0040;c0050;c0060;c0070;c0080;c0090;c0100;c0110;c0120;c0130;c0140;c0150
4227;89000020240000766001520250638740P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4228;89000020240000766001520250638741P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4229;89000020240000766001520250638742P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2739.99;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4230;89000020240000766001520250638743P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4231;89000020240000766001520250638744P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4232;89000020240000766001520250638745P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2762.44;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4233;89000020240000766001520250638746P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4234;89000020240000766001520250638747P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4527.57;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4235;89000020240000766001520250638748P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4236;89000020240000766001520250638749P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4237;89000020240000766001520250638750P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4238;89000020240000766001520250638751P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4239;89000020240000766001520250638752P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4240;89000020240000766001520250638753P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4241;89000020240000766001520250638754P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4242;89000020240000766001520250638755P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4243;89000020240000766001520250638756P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1724.55;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4244;89000020240000766001520250638757P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4245;89000020240000766001520250638758P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4246;89000020240000766001520250638759P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4247;89000020240000766001520250638760P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4248;89000020240000766001520250638761P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4249;89000020240000766001520250638762P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4250;89000020240000766001520250638763P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1781.78;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4251;89000020240000766001520250638764P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4252;89000020240000766001520250638765P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4253;89000020240000766001520250638766P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4254;89000020240000766001520250638767P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4255;89000020240000766001520250638768P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4256;89000020240000766001520250638769P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4257;89000020240000766001520250638770P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4258;89000020240000766001520250638771P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4259;89000020240000766001520250638772P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4260;89000020240000766001520250638773P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4261;89000020240000766001520250638774P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4262;89000020240000766001520250638775P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4263;89000020240000766001520250638776P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4264;89000020240000766001520250638777P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4265;89000020240000766001520250638778P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4266;89000020240000766001520250638779P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4267;89000020240000766001520250638780P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4268;89000020240000766001520250638781P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4269;89000020240000766001520250638782P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4270;89000020240000766001520250638783P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4271;89000020240000766001520250638784P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4272;89000020240000766001520250638785P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4273;89000020240000766001520250638786P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4274;89000020240000766001520250638787P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4275;89000020240000766001520250638788P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4276;89000020240000766001520250638789P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4277;89000020240000766001520250638790P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4278;89000020240000766001520250638791P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4279;89000020240000766001520250638792P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4280;89000020240000766001520250638793P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4281;89000020240000766001520250638794P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4282;89000020240000766001520250638795P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4283;89000020240000766001520250638796P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4284;89000020240000766001520250638797P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4285;89000020240000766001520250638798P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4286;89000020240000766001520250638799P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4287;89000020240000766001520250638800P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4288;89000020240000766001520250638801P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4289;89000020240000766001520250638802P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4290;89000020240000766001520250638803P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4291;89000020240000766001520250638804P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2409.14;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4292;89000020240000766001520250638805P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4293;89000020240000766001520250638806P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4294;89000020240000766001520250638807P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4295;89000020240000766001520250638808P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4296;89000020240000766001520250638809P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4297;89000020240000766001520250638810P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2021.70;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4298;89000020240000766001520250638811P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4299;89000020240000766001520250638812P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4300;89000020240000766001520250638813P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4301;89000020240000766001520250638814P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4302;89000020240000766001520250638815P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4303;89000020240000766001520250638816P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4304;89000020240000766001520250638817P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4305;89000020240000766001520250638818P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4306;89000020240000766001520250638819P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4307;89000020240000766001520250638820P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4308;89000020240000766001520250638821P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4309;89000020240000766001520250638822P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4310;89000020240000766001520250638823P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4311;89000020240000766001520250638824P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4312;89000020240000766001520250638825P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4313;89000020240000766001520250638826P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4314;89000020240000766001520250638827P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4315;89000020240000766001520250638828P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4316;89000020240000766001520250638829P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4317;89000020240000766001520250638830P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4318;89000020240000766001520250638831P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4319;89000020240000766001520250638832P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4320;89000020240000766001520250638833P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4321;89000020240000766001520250638834P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4322;89000020240000766001520250638835P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4323;89000020240000766001520250638836P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4324;89000020240000766001520250638837P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2802.07;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4325;89000020240000766001520250638838P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4326;89000020240000766001520250638839P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4327;89000020240000766001520250638840P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4328;89000020240000766001520250638841P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4329;89000020240000766001520250638842P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4330;89000020240000766001520250638843P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4331;89000020240000766001520250638844P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4332;89000020240000766001520250638845P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2802.07;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4333;89000020240000766001520250638846P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4334;89000020240000766001520250638847P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4335;89000020240000766001520250638848P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4336;89000020240000766001520250638849P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4337;89000020240000766001520250638850P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4338;89000020240000766001520250638851P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4339;89000020240000766001520250638852P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4340;89000020240000766001520250638853P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4341;89000020240000766001520250638854P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4342;89000020240000766001520250638855P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4343;89000020240000766001520250638856P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4344;89000020240000766001520250638857P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4345;89000020240000766001520250638858P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4346;89000020240000766001520250638859P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4347;89000020240000766001520250638860P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4348;89000020240000766001520250638861P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4349;89000020240000766001520250638862P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4350;89000020240000766001520250638863P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4351;89000020240000766001520250638864P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4352;89000020240000766001520250638865P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4353;89000020240000766001520250638866P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4354;89000020240000766001520250638867P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4355;89000020240000766001520250638868P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4356;89000020240000766001520250638869P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4357;89000020240000766001520250638870P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4358;89000020240000766001520250638871P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4359;89000020240000766001520250638872P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4360;89000020240000766001520250638873P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2879.49;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
