asset_id;intangible_asset_class;acquisition_capitalisation_date;initial_fair_value;cumulative_amortisation;impairment_amount;current_carrying_amount;Currency;original_accounting_life;remaining_economic_life;approach_det_carrying_amount;val_timestamp;internal_external_latest_val
221500000984;Unpatented software and technology;01/12/2023;27 218,56;-5 292,50;0;21926,06;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000827;Unpatented software and technology;01/12/2023;21 392,96;-4 159,74;0;17233,22;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001078;Unpatented software and technology;01/12/2023;61 617,56;-11 981,19;0;49636,37;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000824;Unpatented software and technology;01/12/2023;1 167,55;-227,02;0;940,53;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000084;Unpatented software and technology;01/12/2023;22 305,11;-4 337,11;0;17968;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000088;Unpatented software and technology;01/12/2023;583,78;-113,52;0;470,26;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000093;Unpatented software and technology;01/12/2023;6 206,27;-1 206,78;0;4999,49;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000096;Unpatented software and technology;01/12/2023;31 915,07;-6 205,71;0;25709,36;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000807;Unpatented software and technology;01/12/2023;3 279,36;-637,65;0;2641,71;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000812;Unpatented software and technology;01/12/2023;936,96;-182,19;0;754,77;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000817;Unpatented software and technology;01/12/2023;17 581,33;-3 418,59;0;14162,74;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000078;Unpatented software and technology;01/12/2023;4 388,05;-853,23;0;3534,82;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000038;Unpatented software and technology;01/12/2023;6 068,45;-1 179,98;0;4888,47;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000698;Unpatented software and technology;01/12/2023;7 050,63;-1 370,96;0;5679,67;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000614;Unpatented software and technology;01/12/2023;1 756,19;-341,48;0;1414,71;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000669;Unpatented software and technology;01/12/2023;31 189,20;-6 064,57;0;25124,63;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000946;Unpatented software and technology;01/12/2023;19 884,87;-3 866,50;0;16018,37;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000684;Unpatented software and technology;01/12/2023;28 566,11;-5 554,52;0;23011,59;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000689;Unpatented software and technology;01/12/2023;107 671,14;-20 936,06;0;86735,08;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000964;Unpatented software and technology;01/12/2023;108 390,44;-21 075,92;0;87314,52;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000715;Unpatented software and technology;01/12/2023;131 310,84;-25 532,66;0;105778,18;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000952;Unpatented software and technology;01/12/2023;1 109,17;-215,67;0;893,5;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000695;Unpatented software and technology;01/12/2023;49 669,61;-9 657,98;0;40011,63;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000975;Unpatented software and technology;01/12/2023;27 965,16;-5 437,67;0;22527,49;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000979;Unpatented software and technology;01/12/2023;56 494,92;-10 985,12;0;45509,8;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000615;Unpatented software and technology;01/12/2023;72,97;-14,19;0;58,78;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000977;Unpatented software and technology;01/12/2023;26 023,12;-5 060,05;0;20963,07;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002005;Unpatented software and technology;01/12/2023;99 322,97;-19 312,80;0;80010,17;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000972;Unpatented software and technology;01/12/2023;7 968,54;-1 549,44;0;6419,1;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000949;Unpatented software and technology;01/12/2023;105 131,34;-20 442,21;0;84689,13;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000967;Unpatented software and technology;01/12/2023;50 116,25;-9 744,83;0;40371,42;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000617;Unpatented software and technology;01/12/2023;875,66;-170,26;0;705,4;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000616;Unpatented software and technology;01/12/2023;5 915,60;-1 150,25;0;4765,35;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000970;Unpatented software and technology;01/12/2023;34 147,25;-6 639,75;0;27507,5;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000706;Unpatented software and technology;01/12/2023;878,10;-170,74;0;707,36;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000940;Unpatented software and technology;01/12/2023;100 019,68;-19 448,27;0;80571,41;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000710;Unpatented software and technology;01/12/2023;8 904,98;-1 731,52;0;7173,46;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000943;Unpatented software and technology;01/12/2023;1 012,49;-196,88;0;815,61;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000966;Unpatented software and technology;01/12/2023;2 264,32;-440,29;0;1824,03;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000666;Unpatented software and technology;01/12/2023;3 791,63;-737,26;0;3054,37;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000962;Unpatented software and technology;01/12/2023;126 976,14;-24 689,81;0;102286,33;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000981;Unpatented software and technology;01/12/2023;28 191,52;-5 481,69;0;22709,83;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000722;Unpatented software and technology;01/12/2023;4 822,23;-937,66;0;3884,57;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000672;Unpatented software and technology;01/12/2023;7 968,54;-1 549,44;0;6419,1;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000957;Unpatented software and technology;01/12/2023;30 977,83;-6 023,47;0;24954,36;EUR;3;2,42;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000380;Unpatented software and technology;01/01/2024;12 877,13;-2 146,19;0;10730,94;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000345;Unpatented software and technology;01/01/2024;37 091,67;-6 181,95;0;30909,72;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000465;Unpatented software and technology;01/01/2024;408,64;-68,11;0;340,53;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000381;Unpatented software and technology;01/01/2024;43 408,98;-7 234,83;0;36174,15;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000382;Unpatented software and technology;01/01/2024;8 397,26;-1 399,54;0;6997,72;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000384;Unpatented software and technology;01/01/2024;526,61;-87,77;0;438,84;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000386;Unpatented software and technology;01/01/2024;85 620,48;-14 270,08;0;71350,4;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000341;Unpatented software and technology;01/01/2024;19 531,42;-3 255,24;0;16276,18;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000378;Unpatented software and technology;01/01/2024;218,92;-36,49;0;182,43;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000466;Unpatented software and technology;01/01/2024;22 553,21;-3 758,87;0;18794,34;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000443;Unpatented software and technology;01/01/2024;6 830,18;-1 138,36;0;5691,82;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000458;Unpatented software and technology;01/01/2024;10 293,92;-1 715,65;0;8578,27;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000431;Unpatented software and technology;01/01/2024;44 773,19;-7 462,20;0;37310,99;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000389;Unpatented software and technology;01/01/2024;8 349,94;-1 391,66;0;6958,28;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000294;Unpatented software and technology;01/01/2024;24 238,23;-4 039,71;0;20198,52;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000338;Unpatented software and technology;01/01/2024;13 628,27;-2 271,38;0;11356,89;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000455;Unpatented software and technology;01/01/2024;1 838,89;-306,48;0;1532,41;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000392;Unpatented software and technology;01/01/2024;21 716,47;-3 619,41;0;18097,06;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000969;Unpatented software and technology;01/01/2024;2 310,78;-385,13;0;1925,65;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000127;Unpatented software and technology;01/01/2024;49 439,02;-8 239,84;0;41199,18;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000434;Unpatented software and technology;01/01/2024;1 538,49;-256,42;0;1282,07;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000355;Unpatented software and technology;01/01/2024;138,65;-23,11;0;115,54;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000366;Unpatented software and technology;01/01/2024;58 994,36;-9 832,39;0;49161,97;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000399;Unpatented software and technology;01/01/2024;57 832,74;-9 638,79;0;48193,95;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000364;Unpatented software and technology;01/01/2024;40 871,91;-6 811,99;0;34059,92;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000363;Unpatented software and technology;01/01/2024;7 568,06;-1 261,34;0;6306,72;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000457;Unpatented software and technology;01/01/2024;3 933,19;-655,53;0;3277,66;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000446;Unpatented software and technology;01/01/2024;901,69;-150,28;0;751,41;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000360;Unpatented software and technology;01/01/2024;11 355,80;-1 892,63;0;9463,17;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000462;Unpatented software and technology;01/01/2024;11 496,74;-1 916,12;0;9580,62;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000377;Unpatented software and technology;01/01/2024;20 979,45;-3 496,58;0;17482,87;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000335;Unpatented software and technology;01/01/2024;10 112,85;-1 685,48;0;8427,37;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001003;Unpatented software and technology;01/01/2024;12 505,58;-2 084,26;0;10421,32;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000369;Unpatented software and technology;01/01/2024;2 685,74;-447,62;0;2238,12;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000370;Unpatented software and technology;01/01/2024;2 459,52;-409,92;0;2049,6;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000371;Unpatented software and technology;01/01/2024;2 383,75;-397,29;0;1986,46;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001765;Unpatented software and technology;01/01/2024;228 162,35;-38 027,06;0;190135,29;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000373;Unpatented software and technology;01/01/2024;195,21;-32,54;0;162,67;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000351;Unpatented software and technology;01/01/2024;906,81;-151,14;0;755,67;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000449;Unpatented software and technology;01/01/2024;84 080,44;-14 013,41;0;70067,03;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000402;Unpatented software and technology;01/01/2024;27 916,05;-4 652,68;0;23263,37;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000404;Unpatented software and technology;01/01/2024;2 291,59;-381,93;0;1909,66;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000368;Unpatented software and technology;01/01/2024;6 515,55;-1 085,93;0;5429,62;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000305;Unpatented software and technology;01/01/2024;14 677,10;-2 446,18;0;12230,92;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000298;Unpatented software and technology;01/01/2024;1 859,73;-309,96;0;1549,77;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000313;Unpatented software and technology;01/01/2024;24 830,74;-4 138,46;0;20692,28;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000320;Unpatented software and technology;01/01/2024;10 377,83;-1 729,64;0;8648,19;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000318;Unpatented software and technology;01/01/2024;21 782,90;-3 630,48;0;18152,42;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000411;Unpatented software and technology;01/01/2024;3 352,33;-558,72;0;2793,61;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000301;Unpatented software and technology;01/01/2024;1 681,84;-280,31;0;1401,53;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000302;Unpatented software and technology;01/01/2024;10 050,68;-1 675,11;0;8375,57;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000414;Unpatented software and technology;01/01/2024;341,63;-56,94;0;284,69;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000304;Unpatented software and technology;01/01/2024;16 287,35;-2 714,56;0;13572,79;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000323;Unpatented software and technology;01/01/2024;5 779,38;-963,23;0;4816,15;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000307;Unpatented software and technology;01/01/2024;76 705,75;-12 784,29;0;63921,46;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000309;Unpatented software and technology;01/01/2024;948,64;-158,11;0;790,53;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000315;Unpatented software and technology;01/01/2024;4 767,50;-794,58;0;3972,92;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000438;Unpatented software and technology;01/01/2024;68 040,74;-11 340,12;0;56700,62;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000453;Unpatented software and technology;01/01/2024;3 442,23;-573,71;0;2868,52;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000427;Unpatented software and technology;01/01/2024;5 312,36;-885,39;0;4426,97;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000998;Unpatented software and technology;01/01/2024;9 729,97;-1 621,66;0;8108,31;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000303;Unpatented software and technology;01/01/2024;1 581,06;-263,51;0;1317,55;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000476;Unpatented software and technology;01/01/2024;70 811,98;-11 802,00;0;59009,98;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000450;Unpatented software and technology;01/01/2024;981,94;-163,66;0;818,28;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000424;Unpatented software and technology;01/01/2024;5 146,96;-857,83;0;4289,13;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000332;Unpatented software and technology;01/01/2024;22 983,75;-3 830,63;0;19153,12;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000422;Unpatented software and technology;01/01/2024;2 349,70;-391,62;0;1958,08;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000328;Unpatented software and technology;01/01/2024;22 155,26;-3 692,54;0;18462,72;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000727;Unpatented software and technology;01/01/2024;14 097,80;-2 349,63;0;11748,17;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000418;Unpatented software and technology;01/01/2024;28 920,87;-4 820,15;0;24100,72;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000479;Unpatented software and technology;01/01/2024;5 545,87;-924,31;0;4621,56;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000460;Unpatented software and technology;01/01/2024;5 735,60;-955,93;0;4779,67;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000297;Unpatented software and technology;01/01/2024;7 485,23;-1 247,54;0;6237,69;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000296;Unpatented software and technology;01/01/2024;8 740,10;-1 456,68;0;7283,42;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000407;Unpatented software and technology;01/01/2024;2 268,57;-378,10;0;1890,47;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000325;Unpatented software and technology;01/01/2024;655,78;-109,30;0;546,48;EUR;3;2,50;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003844;Unpatented software and technology;01/03/2024;6 297,21;-699,69;0;5597,52;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004015;Unpatented software and technology;01/03/2024;1 424 113,48;-158 234,83;0;1265878,65;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003852;Unpatented software and technology;01/03/2024;10 920,81;-1 039,97;0;9880,84;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003845;Unpatented software and technology;01/03/2024;21 299,99;-2 366,67;0;18933,32;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003848;Unpatented software and technology;01/03/2024;48 890,92;-5 432,32;0;43458,6;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003851;Unpatented software and technology;01/03/2024;22 079,22;-2 453,25;0;19625,97;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003855;Unpatented software and technology;01/03/2024;67 654,78;-7 517,20;0;60137,58;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003854;Unpatented software and technology;01/03/2024;14 751,02;-1 639,00;0;13112,02;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004088;Unpatented software and technology;01/03/2024;633,62;-54,31;0;579,31;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003846;Unpatented software and technology;01/03/2024;24 727,74;-2 478,55;0;22249,19;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003850;Unpatented software and technology;01/03/2024;80 290,01;-8 921,11;0;71368,9;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004009;Unpatented software and technology;01/03/2024;4 752,15;-528,02;0;4224,13;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003858;Unpatented software and technology;01/03/2024;48 363,42;-5 373,71;0;42989,71;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003840;Unpatented software and technology;01/03/2024;56 589,27;-6 287,69;0;50301,58;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003860;Unpatented software and technology;01/03/2024;16 219,78;-1 802,20;0;14417,58;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003828;Unpatented software and technology;01/03/2024;141 663,01;-15 740,33;0;125922,68;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003817;Unpatented software and technology;01/03/2024;4 067,84;-451,98;0;3615,86;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003859;Unpatented software and technology;01/03/2024;4 776,52;-530,72;0;4245,8;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003811;Unpatented software and technology;01/03/2024;1 425,64;-158,40;0;1267,24;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003856;Unpatented software and technology;01/03/2024;19 632,47;-2 181,39;0;17451,08;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003857;Unpatented software and technology;01/03/2024;81 322,69;-9 035,85;0;72286,84;EUR;3;2,67;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004075;Unpatented software and technology;01/04/2024;8 506,35;-708,86;0;7797,49;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003862;Unpatented software and technology;01/04/2024;65 784,02;-5 482,00;0;60302,02;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003867;Unpatented software and technology;01/04/2024;16 171,93;-1 347,66;0;14824,27;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004080;Unpatented software and technology;01/04/2024;4 635,32;-386,28;0;4249,04;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003868;Unpatented software and technology;01/04/2024;2 897,59;-241,47;0;2656,12;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003869;Unpatented software and technology;01/04/2024;78 648,19;-4 651,38;0;73996,81;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004079;Unpatented software and technology;01/04/2024;34 378,44;-2 864,87;0;31513,57;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004092;Unpatented software and technology;01/04/2024;18 521,20;-1 543,43;0;16977,77;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004077;Unpatented software and technology;01/04/2024;385,05;-32,09;0;352,96;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004076;Unpatented software and technology;01/04/2024;105,52;-8,79;0;96,73;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004100;Unpatented software and technology;01/04/2024;5 983,90;-498,66;0;5485,24;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003871;Unpatented software and technology;01/04/2024;78 192,60;-4 903,35;0;73289,25;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003873;Unpatented software and technology;01/04/2024;4 363,34;-362,29;0;4001,05;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003853;Unpatented software and technology;01/04/2024;30 044,35;-2 503,70;0;27540,65;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003870;Unpatented software and technology;01/04/2024;13 078,05;-1 182,38;0;11895,67;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004082;Unpatented software and technology;01/04/2024;7 298,81;-608,23;0;6690,58;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004089;Unpatented software and technology;01/04/2024;58 218,71;-4 851,56;0;53367,15;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004090;Unpatented software and technology;01/04/2024;5 926,78;-493,90;0;5432,88;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004091;Unpatented software and technology;01/04/2024;17 743,19;-1 478,60;0;16264,59;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004084;Unpatented software and technology;01/04/2024;1 314,24;-109,52;0;1204,72;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004093;Unpatented software and technology;01/04/2024;3 634,81;-302,90;0;3331,91;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004083;Unpatented software and technology;01/04/2024;6 921,08;-576,76;0;6344,32;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004074;Unpatented software and technology;01/04/2024;5 843,93;-486,99;0;5356,94;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004095;Unpatented software and technology;01/04/2024;14 804,76;-1 233,73;0;13571,03;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003876;Unpatented software and technology;01/04/2024;312,91;-26,08;0;286,83;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
